race_id,DriverNumber,Abbreviation,DriverId,TeamName,TeamId,Position,GridPosition,q_pos,Status,Points,Laps,is_winner
2023-Canadian Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,10,14,15,Finished,1.0,70.0,0
2023-Canadian Grand Prix,81,PIA,piastri,McLaren,mclaren,11,8,9,Finished,0.0,70.0,0
2023-Canadian Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,12,15,17,Finished,0.0,70.0,0
2023-Canadian Grand Prix,4,NOR,norris,McLaren,mclaren,13,7,7,Finished,0.0,70.0,0
2023-Canadian Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,14,19,16,Finished,0.0,70.0,0
2023-Canadian Grand Prix,27,HUL,hulkenberg,Haas F1 Team,haas,15,5,2,Lapped,0.0,69.0,0
2023-Canadian Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,16,20,20,Lapped,0.0,69.0,0
2023-Canadian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,17,13,14,Lapped,0.0,69.0,0
2023-Canadian Grand Prix,21,DEV,de_vries,AlphaTauri,alphatauri,18,17,18,Lapped,0.0,69.0,0
2023-Canadian Grand Prix,63,RUS,russell,Mercedes,mercedes,19,4,5,Retired,0.0,53.0,0
2023-Canadian Grand Prix,2,SAR,sargeant,Williams,williams,20,18,19,Retired,0.0,6.0,0
2023-Austrian Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,1,1,1,Finished,26.0,71.0,1
2023-Austrian Grand Prix,16,LEC,leclerc,Ferrari,ferrari,2,2,2,Finished,18.0,71.0,0
2023-Austrian Grand Prix,11,PER,perez,Red Bull,red_bull,3,15,15,Finished,15.0,71.0,0
2023-Austrian Grand Prix,4,NOR,norris,McLaren,mclaren,4,4,4,Finished,12.0,71.0,0
2023-Austrian Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,5,7,7,Finished,10.0,71.0,0
2023-Austrian Grand Prix,55,SAI,sainz,Ferrari,ferrari,6,3,3,Finished,8.0,71.0,0
2023-Austrian Grand Prix,63,RUS,russell,Mercedes,mercedes,7,11,11,Finished,6.0,71.0,0
2023-Austrian Grand Prix,44,HAM,hamilton,Mercedes,mercedes,8,5,5,Finished,4.0,71.0,0
2023-Austrian Grand Prix,18,STR,stroll,Aston Martin,aston_martin,9,6,6,Finished,2.0,71.0,0
2023-Austrian Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,10,9,9,Finished,1.0,71.0,0
2023-Austrian Grand Prix,23,ALB,albon,Williams,williams,11,10,10,Finished,0.0,71.0,0
2023-Austrian Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,12,17,17,Lapped,0.0,70.0,0
2023-Austrian Grand Prix,2,SAR,sargeant,Williams,williams,13,18,18,Lapped,0.0,70.0,0
2023-Austrian Grand Prix,31,OCO,ocon,Alpine F1 Team,alpine,14,12,12,Lapped,0.0,70.0,0
2023-Austrian Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,15,14,14,Lapped,0.0,70.0,0
2023-Austrian Grand Prix,81,PIA,piastri,McLaren,mclaren,16,13,13,Lapped,0.0,70.0,0
2023-Austrian Grand Prix,21,DEV,de_vries,AlphaTauri,alphatauri,17,20,20,Lapped,0.0,70.0,0
2023-Austrian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,18,19,19,Lapped,0.0,70.0,0
2023-Austrian Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,19,16,16,Lapped,0.0,70.0,0
2023-Austrian Grand Prix,27,HUL,hulkenberg,Haas F1 Team,haas,20,8,8,Retired,0.0,12.0,0
2023-British Grand Prix,1,VER,max_verstappen,Red Bull Racing,red_bull,1,1,1,Finished,26.0,52.0,1
2023-British Grand Prix,4,NOR,norris,McLaren,mclaren,2,2,2,Finished,18.0,52.0,0
2023-British Grand Prix,44,HAM,hamilton,Mercedes,mercedes,3,7,7,Finished,15.0,52.0,0
2023-British Grand Prix,81,PIA,piastri,McLaren,mclaren,4,3,3,Finished,12.0,52.0,0
2023-British Grand Prix,63,RUS,russell,Mercedes,mercedes,5,6,6,Finished,10.0,52.0,0
2023-British Grand Prix,11,PER,perez,Red Bull Racing,red_bull,6,15,15,Finished,8.0,52.0,0
2023-British Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,7,9,9,Finished,6.0,52.0,0
2023-British Grand Prix,23,ALB,albon,Williams,williams,8,8,8,Finished,4.0,52.0,0
2023-British Grand Prix,16,LEC,leclerc,Ferrari,ferrari,9,4,4,Finished,2.0,52.0,0
2023-British Grand Prix,55,SAI,sainz,Ferrari,ferrari,10,5,5,Finished,1.0,52.0,0
2023-British Grand Prix,2,SAR,sargeant,Williams,williams,11,14,14,Finished,0.0,52.0,0
2023-British Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,12,20,15,Finished,0.0,52.0,0
2023-British Grand Prix,27,HUL,hulkenberg,Haas F1 Team,haas,13,11,11,Finished,0.0,52.0,0
2023-British Grand Prix,18,STR,stroll,Aston Martin,aston_martin,14,12,12,Finished,0.0,52.0,0
2023-British Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,15,17,17,Finished,0.0,52.0,0
2023-British Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,16,16,16,Finished,0.0,52.0,0
2023-British Grand Prix,21,DEV,de_vries,AlphaTauri,alphatauri,17,18,18,Finished,0.0,52.0,0
2023-British Grand Prix,10,GAS,gasly,Alpine,alpine,18,10,10,Retired,0.0,46.0,0
2023-British Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,19,19,19,Retired,0.0,31.0,0
2023-British Grand Prix,31,OCO,ocon,Alpine,alpine,20,13,13,Retired,0.0,9.0,0
2023-Hungarian Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,1,2,2,Finished,26.0,70.0,1
2023-Hungarian Grand Prix,4,NOR,norris,McLaren,mclaren,2,3,3,Finished,18.0,70.0,0
2023-Hungarian Grand Prix,11,PER,perez,Red Bull,red_bull,3,9,9,Finished,15.0,70.0,0
2023-Hungarian Grand Prix,44,HAM,hamilton,Mercedes,mercedes,4,1,1,Finished,12.0,70.0,0
2023-Hungarian Grand Prix,81,PIA,piastri,McLaren,mclaren,5,4,4,Finished,10.0,70.0,0
2023-Hungarian Grand Prix,63,RUS,russell,Mercedes,mercedes,6,18,18,Finished,8.0,70.0,0
2023-Hungarian Grand Prix,16,LEC,leclerc,Ferrari,ferrari,7,6,6,Finished,6.0,70.0,0
2023-Hungarian Grand Prix,55,SAI,sainz,Ferrari,ferrari,8,11,11,Finished,4.0,70.0,0
2023-Hungarian Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,9,8,8,Finished,2.0,70.0,0
2023-Hungarian Grand Prix,18,STR,stroll,Aston Martin,aston_martin,10,14,14,Lapped,1.0,69.0,0
2023-Hungarian Grand Prix,23,ALB,albon,Williams,williams,11,16,16,Lapped,0.0,69.0,0
2023-Hungarian Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,12,7,7,Lapped,0.0,69.0,0
2023-Hungarian Grand Prix,3,RIC,ricciardo,AlphaTauri,alphatauri,13,13,13,Lapped,0.0,69.0,0
2023-Hungarian Grand Prix,27,HUL,hulkenberg,Haas F1 Team,haas,14,10,10,Lapped,0.0,69.0,0
2023-Hungarian Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,15,17,17,Lapped,0.0,69.0,0
2023-Hungarian Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,16,5,5,Lapped,0.0,69.0,0
2023-Hungarian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,17,19,19,Lapped,0.0,69.0,0
2023-Hungarian Grand Prix,2,SAR,sargeant,Williams,williams,18,20,20,Retired,0.0,67.0,0
2023-Hungarian Grand Prix,31,OCO,ocon,Alpine F1 Team,alpine,19,12,12,Retired,0.0,2.0,0
2023-Hungarian Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,20,15,15,Retired,0.0,1.0,0
2023-Belgian Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,1,6,1,Finished,25.0,44.0,1
2023-Belgian Grand Prix,11,PER,perez,Red Bull,red_bull,2,2,3,Finished,18.0,44.0,0
2023-Belgian Grand Prix,16,LEC,leclerc,Ferrari,ferrari,3,1,2,Finished,15.0,44.0,0
2023-Belgian Grand Prix,44,HAM,hamilton,Mercedes,mercedes,4,3,4,Finished,13.0,44.0,0
2023-Belgian Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,5,9,9,Finished,10.0,44.0,0
2023-Belgian Grand Prix,63,RUS,russell,Mercedes,mercedes,6,8,8,Finished,8.0,44.0,0
2023-Belgian Grand Prix,4,NOR,norris,McLaren,mclaren,7,7,7,Finished,6.0,44.0,0
2023-Belgian Grand Prix,31,OCO,ocon,Alpine F1 Team,alpine,8,14,15,Finished,4.0,44.0,0
2023-Belgian Grand Prix,18,STR,stroll,Aston Martin,aston_martin,9,10,10,Finished,2.0,44.0,0
2023-Belgian Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,10,11,11,Finished,1.0,44.0,0
2023-Belgian Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,11,12,12,Finished,0.0,44.0,0
2023-Belgian Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,12,13,14,Finished,0.0,44.0,0
2023-Belgian Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,13,17,17,Finished,0.0,44.0,0
2023-Belgian Grand Prix,23,ALB,albon,Williams,williams,14,15,16,Finished,0.0,44.0,0
2023-Belgian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,15,16,13,Finished,0.0,44.0,0
2023-Belgian Grand Prix,3,RIC,ricciardo,AlphaTauri,alphatauri,16,19,19,Finished,0.0,44.0,0
2023-Belgian Grand Prix,2,SAR,sargeant,Williams,williams,17,18,18,Finished,0.0,44.0,0
2023-Belgian Grand Prix,27,HUL,hulkenberg,Haas F1 Team,haas,18,20,20,Finished,0.0,44.0,0
2023-Belgian Grand Prix,55,SAI,sainz,Ferrari,ferrari,19,4,5,Retired,0.0,23.0,0
2023-Belgian Grand Prix,81,PIA,piastri,McLaren,mclaren,20,5,6,Retired,0.0,0.0,0
2023-Dutch Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,1,1,1,Finished,25.0,72.0,1
2023-Dutch Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,2,5,5,Finished,19.0,72.0,0
2023-Dutch Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,3,12,12,Finished,15.0,72.0,0
2023-Dutch Grand Prix,11,PER,perez,Red Bull,red_bull,4,7,7,Finished,12.0,72.0,0
2023-Dutch Grand Prix,55,SAI,sainz,Ferrari,ferrari,5,6,6,Finished,10.0,72.0,0
2023-Dutch Grand Prix,44,HAM,hamilton,Mercedes,mercedes,6,13,13,Finished,8.0,72.0,0
2023-Dutch Grand Prix,4,NOR,norris,McLaren,mclaren,7,2,2,Finished,6.0,72.0,0
2023-Dutch Grand Prix,23,ALB,albon,Williams,williams,8,4,4,Finished,4.0,72.0,0
2023-Dutch Grand Prix,81,PIA,piastri,McLaren,mclaren,9,8,8,Finished,2.0,72.0,0
2023-Dutch Grand Prix,31,OCO,ocon,Alpine F1 Team,alpine,10,16,17,Finished,1.0,72.0,0
2023-Dutch Grand Prix,18,STR,stroll,Aston Martin,aston_martin,11,11,11,Finished,0.0,72.0,0
2023-Dutch Grand Prix,27,HUL,hulkenberg,Haas F1 Team,haas,12,14,15,Finished,0.0,72.0,0
2023-Dutch Grand Prix,40,LAW,lawson,AlphaTauri,alphatauri,13,19,20,Finished,0.0,72.0,0
2023-Dutch Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,14,18,19,Finished,0.0,72.0,0
2023-Dutch Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,15,17,14,Finished,0.0,72.0,0
2023-Dutch Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,16,0,18,Finished,0.0,72.0,0
2023-Dutch Grand Prix,63,RUS,russell,Mercedes,mercedes,17,3,3,Finished,0.0,72.0,0
2023-Dutch Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,18,15,16,Accident,0.0,62.0,0
2023-Dutch Grand Prix,16,LEC,leclerc,Ferrari,ferrari,19,9,9,Undertray,0.0,41.0,0
2023-Dutch Grand Prix,2,SAR,sargeant,Williams,williams,20,10,10,Accident,0.0,14.0,0
2023-Italian Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,1,2,2,Finished,25.0,51.0,1
2023-Italian Grand Prix,11,PER,perez,Red Bull,red_bull,2,5,5,Finished,18.0,51.0,0
2023-Italian Grand Prix,55,SAI,sainz,Ferrari,ferrari,3,1,1,Finished,15.0,51.0,0
2023-Italian Grand Prix,16,LEC,leclerc,Ferrari,ferrari,4,3,3,Finished,12.0,51.0,0
2023-Italian Grand Prix,63,RUS,russell,Mercedes,mercedes,5,4,4,Finished,10.0,51.0,0
2023-Italian Grand Prix,44,HAM,hamilton,Mercedes,mercedes,6,8,8,Finished,8.0,51.0,0
2023-Italian Grand Prix,23,ALB,albon,Williams,williams,7,6,6,Finished,6.0,51.0,0
2023-Italian Grand Prix,4,NOR,norris,McLaren,mclaren,8,9,9,Finished,4.0,51.0,0
2023-Italian Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,9,10,10,Finished,2.0,51.0,0
2023-Italian Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,10,14,14,Finished,1.0,51.0,0
2023-Italian Grand Prix,40,LAW,lawson,AlphaTauri,alphatauri,11,12,12,Finished,0.0,51.0,0
2023-Italian Grand Prix,81,PIA,piastri,McLaren,mclaren,12,7,7,Finished,0.0,51.0,0
2023-Italian Grand Prix,2,SAR,sargeant,Williams,williams,13,15,15,Finished,0.0,51.0,0
2023-Italian Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,14,16,16,Finished,0.0,51.0,0
2023-Italian Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,15,17,17,Finished,0.0,51.0,0
2023-Italian Grand Prix,18,STR,stroll,Aston Martin,aston_martin,16,20,20,Finished,0.0,51.0,0
2023-Italian Grand Prix,27,HUL,hulkenberg,Haas F1 Team,haas,17,13,13,Lapped,0.0,50.0,0
2023-Italian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,18,19,19,Lapped,0.0,50.0,0
2023-Italian Grand Prix,31,OCO,ocon,Alpine F1 Team,alpine,19,18,18,Retired,0.0,39.0,0
2023-Italian Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,20,11,11,Did not start,0.0,0.0,0
2023-Singapore Grand Prix,55,SAI,sainz,Ferrari,ferrari,1,1,1,Finished,25.0,62.0,1
2023-Singapore Grand Prix,4,NOR,norris,McLaren,mclaren,2,4,4,Finished,18.0,62.0,0
2023-Singapore Grand Prix,44,HAM,hamilton,Mercedes,mercedes,3,5,5,Finished,16.0,62.0,0
2023-Singapore Grand Prix,16,LEC,leclerc,Ferrari,ferrari,4,3,3,Finished,12.0,62.0,0
2023-Singapore Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,5,11,11,Finished,10.0,62.0,0
2023-Singapore Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,6,12,12,Finished,8.0,62.0,0
2023-Singapore Grand Prix,81,PIA,piastri,McLaren,mclaren,7,17,17,Finished,6.0,62.0,0
2023-Singapore Grand Prix,11,PER,perez,Red Bull,red_bull,8,13,13,Finished,4.0,62.0,0
2023-Singapore Grand Prix,40,LAW,lawson,AlphaTauri,alphatauri,9,10,10,Finished,2.0,62.0,0
2023-Singapore Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,10,6,6,Finished,1.0,62.0,0
2023-Singapore Grand Prix,23,ALB,albon,Williams,williams,11,14,14,Finished,0.0,62.0,0
2023-Singapore Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,12,19,19,Finished,0.0,62.0,0
2023-Singapore Grand Prix,27,HUL,hulkenberg,Haas F1 Team,haas,13,9,9,Finished,0.0,62.0,0
2023-Singapore Grand Prix,2,SAR,sargeant,Williams,williams,14,18,18,Finished,0.0,62.0,0
2023-Singapore Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,15,7,7,Finished,0.0,62.0,0
2023-Singapore Grand Prix,63,RUS,russell,Mercedes,mercedes,16,2,2,Retired,0.0,61.0,0
2023-Singapore Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,17,16,16,Retired,0.0,51.0,0
2023-Singapore Grand Prix,31,OCO,ocon,Alpine F1 Team,alpine,18,8,8,Retired,0.0,42.0,0
2023-Singapore Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,19,15,15,Retired,0.0,0.0,0
2023-Singapore Grand Prix,18,STR,stroll,Aston Martin,aston_martin,20,0,20,Withdrew,0.0,0.0,0
2023-Japanese Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,1,1,1,Finished,26.0,53.0,1
2023-Japanese Grand Prix,4,NOR,norris,McLaren,mclaren,2,3,3,Finished,18.0,53.0,0
2023-Japanese Grand Prix,81,PIA,piastri,McLaren,mclaren,3,2,2,Finished,15.0,53.0,0
2023-Japanese Grand Prix,16,LEC,leclerc,Ferrari,ferrari,4,4,4,Finished,12.0,53.0,0
2023-Japanese Grand Prix,44,HAM,hamilton,Mercedes,mercedes,5,7,7,Finished,10.0,53.0,0
2023-Japanese Grand Prix,55,SAI,sainz,Ferrari,ferrari,6,6,6,Finished,8.0,53.0,0
2023-Japanese Grand Prix,63,RUS,russell,Mercedes,mercedes,7,8,8,Finished,6.0,53.0,0
2023-Japanese Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,8,10,10,Finished,4.0,53.0,0
2023-Japanese Grand Prix,31,OCO,ocon,Alpine F1 Team,alpine,9,14,14,Finished,2.0,53.0,0
2023-Japanese Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,10,12,12,Finished,1.0,53.0,0
2023-Japanese Grand Prix,40,LAW,lawson,AlphaTauri,alphatauri,11,11,11,Lapped,0.0,52.0,0
2023-Japanese Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,12,9,9,Lapped,0.0,52.0,0
2023-Japanese Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,13,19,19,Lapped,0.0,52.0,0
2023-Japanese Grand Prix,27,HUL,hulkenberg,Haas F1 Team,haas,14,18,18,Lapped,0.0,52.0,0
2023-Japanese Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,15,15,15,Lapped,0.0,52.0,0
2023-Japanese Grand Prix,23,ALB,albon,Williams,williams,16,13,13,Retired,0.0,26.0,0
2023-Japanese Grand Prix,2,SAR,sargeant,Williams,williams,17,20,20,Retired,0.0,22.0,0
2023-Japanese Grand Prix,18,STR,stroll,Aston Martin,aston_martin,18,17,17,Retired,0.0,20.0,0
2023-Japanese Grand Prix,11,PER,perez,Red Bull,red_bull,19,5,5,Retired,0.0,15.0,0
2023-Japanese Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,20,16,16,Retired,0.0,7.0,0
2023-Qatar Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,1,1,1,Finished,26.0,57.0,1
2023-Qatar Grand Prix,81,PIA,piastri,McLaren,mclaren,2,6,6,Finished,18.0,57.0,0
2023-Qatar Grand Prix,4,NOR,norris,McLaren,mclaren,3,10,10,Finished,15.0,57.0,0
2023-Qatar Grand Prix,63,RUS,russell,Mercedes,mercedes,4,2,2,Finished,12.0,57.0,0
2023-Qatar Grand Prix,16,LEC,leclerc,Ferrari,ferrari,5,5,5,Finished,10.0,57.0,0
2023-Qatar Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,6,4,4,Finished,8.0,57.0,0
2023-Qatar Grand Prix,31,OCO,ocon,Alpine F1 Team,alpine,7,8,8,Finished,6.0,57.0,0
2023-Qatar Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,8,9,9,Finished,4.0,57.0,0
2023-Qatar Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,9,19,20,Finished,2.0,57.0,0
2023-Qatar Grand Prix,11,PER,perez,Red Bull,red_bull,10,20,13,Finished,1.0,57.0,0
2023-Qatar Grand Prix,18,STR,stroll,Aston Martin,aston_martin,11,16,17,Finished,0.0,57.0,0
2023-Qatar Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,12,7,7,Finished,0.0,57.0,0
2023-Qatar Grand Prix,23,ALB,albon,Williams,williams,13,13,14,Finished,0.0,57.0,0
2023-Qatar Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,14,18,19,Lapped,0.0,56.0,0
2023-Qatar Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,15,11,11,Lapped,0.0,56.0,0
2023-Qatar Grand Prix,27,HUL,hulkenberg,Haas F1 Team,haas,16,14,15,Lapped,0.0,56.0,0
2023-Qatar Grand Prix,40,LAW,lawson,AlphaTauri,alphatauri,17,17,18,Lapped,0.0,56.0,0
2023-Qatar Grand Prix,2,SAR,sargeant,Williams,williams,18,15,16,Retired,0.0,40.0,0
2023-Qatar Grand Prix,44,HAM,hamilton,Mercedes,mercedes,19,3,3,Retired,0.0,0.0,0
2023-Qatar Grand Prix,55,SAI,sainz,Ferrari,ferrari,20,12,12,Did not start,0.0,0.0,0
2023-United States Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,1,6,6,Finished,25.0,56.0,1
2023-United States Grand Prix,4,NOR,norris,McLaren,mclaren,2,2,2,Finished,18.0,56.0,0
2023-United States Grand Prix,55,SAI,sainz,Ferrari,ferrari,3,4,4,Finished,15.0,56.0,0
2023-United States Grand Prix,11,PER,perez,Red Bull,red_bull,4,9,9,Finished,12.0,56.0,0
2023-United States Grand Prix,63,RUS,russell,Mercedes,mercedes,5,5,5,Finished,10.0,56.0,0
2023-United States Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,6,7,7,Finished,8.0,56.0,0
2023-United States Grand Prix,18,STR,stroll,Aston Martin,aston_martin,7,20,19,Finished,6.0,56.0,0
2023-United States Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,8,11,11,Finished,5.0,56.0,0
2023-United States Grand Prix,23,ALB,albon,Williams,williams,9,15,18,Finished,2.0,56.0,0
2023-United States Grand Prix,2,SAR,sargeant,Williams,williams,10,16,20,Finished,1.0,56.0,0
2023-United States Grand Prix,27,HUL,hulkenberg,Haas F1 Team,haas,11,18,16,Finished,0.0,56.0,0
2023-United States Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,12,13,13,Finished,0.0,56.0,0
2023-United States Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,13,12,12,Lapped,0.0,55.0,0
2023-United States Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,14,17,14,Lapped,0.0,55.0,0
2023-United States Grand Prix,3,RIC,ricciardo,AlphaTauri,alphatauri,15,14,15,Lapped,0.0,55.0,0
2023-United States Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,16,19,17,Retired,0.0,49.0,0
2023-United States Grand Prix,81,PIA,piastri,McLaren,mclaren,17,10,10,Retired,0.0,10.0,0
2023-United States Grand Prix,31,OCO,ocon,Alpine F1 Team,alpine,18,8,8,Retired,0.0,6.0,0
2023-United States Grand Prix,44,HAM,hamilton,Mercedes,mercedes,19,3,3,Disqualified,0.0,56.0,0
2023-United States Grand Prix,16,LEC,leclerc,Ferrari,ferrari,20,1,1,Disqualified,0.0,56.0,0
2023-Mexico City Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,1,3,3,Finished,25.0,71.0,1
2023-Mexico City Grand Prix,44,HAM,hamilton,Mercedes,mercedes,2,6,6,Finished,19.0,71.0,0
2023-Mexico City Grand Prix,16,LEC,leclerc,Ferrari,ferrari,3,1,1,Finished,15.0,71.0,0
2023-Mexico City Grand Prix,55,SAI,sainz,Ferrari,ferrari,4,2,2,Finished,12.0,71.0,0
2023-Mexico City Grand Prix,4,NOR,norris,McLaren,mclaren,5,17,19,Finished,10.0,71.0,0
2023-Mexico City Grand Prix,63,RUS,russell,Mercedes,mercedes,6,8,8,Finished,8.0,71.0,0
2023-Mexico City Grand Prix,3,RIC,ricciardo,AlphaTauri,alphatauri,7,4,4,Finished,6.0,71.0,0
2023-Mexico City Grand Prix,81,PIA,piastri,McLaren,mclaren,8,7,7,Finished,4.0,71.0,0
2023-Mexico City Grand Prix,23,ALB,albon,Williams,williams,9,14,14,Finished,2.0,71.0,0
2023-Mexico City Grand Prix,31,OCO,ocon,Alpine F1 Team,alpine,10,15,16,Finished,1.0,71.0,0
2023-Mexico City Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,11,11,11,Finished,0.0,71.0,0
2023-Mexico City Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,12,18,15,Finished,0.0,71.0,0
2023-Mexico City Grand Prix,27,HUL,hulkenberg,Haas F1 Team,haas,13,12,12,Finished,0.0,71.0,0
2023-Mexico City Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,14,10,10,Finished,0.0,71.0,0
2023-Mexico City Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,15,9,9,Finished,0.0,71.0,0
2023-Mexico City Grand Prix,2,SAR,sargeant,Williams,williams,16,19,20,Retired,0.0,70.0,0
2023-Mexico City Grand Prix,18,STR,stroll,Aston Martin,aston_martin,17,0,18,Collision damage,0.0,66.0,0
2023-Mexico City Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,18,13,13,Withdrew,0.0,47.0,0
2023-Mexico City Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,19,16,17,Accident,0.0,31.0,0
2023-Mexico City Grand Prix,11,PER,perez,Red Bull,red_bull,20,5,5,Collision damage,0.0,1.0,0
2023-São Paulo Grand Prix,1,VER,max_verstappen,Red Bull Racing,red_bull,1,1,1,Finished,25.0,71.0,1
2023-São Paulo Grand Prix,4,NOR,norris,McLaren,mclaren,2,6,7,Finished,19.0,71.0,0
2023-São Paulo Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,3,4,4,Finished,15.0,71.0,0
2023-São Paulo Grand Prix,11,PER,perez,Red Bull Racing,red_bull,4,9,9,Finished,12.0,71.0,0
2023-São Paulo Grand Prix,18,STR,stroll,Aston Martin,aston_martin,5,3,3,Finished,10.0,71.0,0
2023-São Paulo Grand Prix,55,SAI,sainz,Ferrari,ferrari,6,7,8,Finished,8.0,71.0,0
2023-São Paulo Grand Prix,10,GAS,gasly,Alpine,alpine,7,15,13,Finished,6.0,71.0,0
2023-São Paulo Grand Prix,44,HAM,hamilton,Mercedes,mercedes,8,5,5,Finished,4.0,71.0,0
2023-São Paulo Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,9,16,16,Finished,2.0,71.0,0
2023-São Paulo Grand Prix,31,OCO,ocon,Alpine,alpine,10,14,12,Lapped,1.0,70.0,0
2023-São Paulo Grand Prix,2,SAR,sargeant,Williams,williams,11,19,19,Lapped,0.0,70.0,0
2023-São Paulo Grand Prix,27,HUL,hulkenberg,Haas F1 Team,haas,12,11,11,Lapped,0.0,70.0,0
2023-São Paulo Grand Prix,3,RIC,ricciardo,AlphaTauri,alphatauri,13,17,17,Lapped,0.0,70.0,0
2023-São Paulo Grand Prix,81,PIA,piastri,McLaren,mclaren,14,10,10,Lapped,0.0,69.0,0
2023-São Paulo Grand Prix,63,RUS,russell,Mercedes,mercedes,15,8,6,Retired,0.0,57.0,0
2023-São Paulo Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,16,18,18,Retired,0.0,39.0,0
2023-São Paulo Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,17,20,20,Retired,0.0,22.0,0
