race_id,DriverNumber,Abbreviation,DriverId,TeamName,TeamId,Position,GridPosition,q_pos,Status,Points,Laps,is_winner,year,race_number,race_name,track_type,wet_race,strategy_risk,driver_avg_finish,team_avg_finish,driver_recent_form,is_dnf,dnf_rate
2021-Turkish Grand Prix,11,PER,perez,Red Bull Racing,red_bull,3,6,7,Finished,15.0,58.0,0,2021,16,Turkish Grand Prix,permanent,0,0,7.6,7.092307692307692,11.6,0,0.1
2021-Turkish Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,alfa,12,17,19,+1 Lap,0.0,57.0,0,2021,16,Turkish Grand Prix,permanent,0,0,13.1,13.569230769230769,13.2,0,0.06666666666666667
2021-Turkish Grand Prix,3,RIC,ricciardo,McLaren,mclaren,13,20,16,+1 Lap,0.0,57.0,0,2021,16,Turkish Grand Prix,permanent,0,0,7.4375,7.753846153846154,6.2,0,0.03125
2021-Turkish Grand Prix,63,RUS,russell,Williams,williams,15,13,13,+1 Lap,0.0,57.0,0,2021,16,Turkish Grand Prix,permanent,0,0,14.1875,15.015384615384615,9.2,0,0.25
2021-Turkish Grand Prix,55,SAI,sainz,Ferrari,ferrari,8,19,15,Finished,4.0,58.0,0,2021,16,Turkish Grand Prix,permanent,0,0,7.8125,9.123076923076923,5.8,0,0.09375
2021-Turkish Grand Prix,18,STR,stroll,Aston Martin,aston_martin,9,8,9,Finished,2.0,58.0,0,2021,16,Turkish Grand Prix,permanent,0,0,11.129032258064516,12.0,13.8,0,0.22580645161290322
2021-Turkish Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,14,9,10,+1 Lap,0.0,57.0,0,2021,16,Turkish Grand Prix,permanent,0,0,13.4,11.046153846153846,15.4,0,0.2
2021-Turkish Grand Prix,5,VET,vettel,Aston Martin,aston_martin,18,10,11,+1 Lap,0.0,57.0,0,2021,16,Turkish Grand Prix,permanent,0,0,11.8125,11.903225806451612,12.4,0,0.1875
2021-United States Grand Prix,14,ALO,alonso,Alpine,alpine,18,19,14,Rear wing,0.0,49.0,0,2021,17,United States Grand Prix,permanent,0,0,9.875,10.40625,9.4,1,0.0625
2021-United States Grand Prix,77,BOT,bottas,Mercedes,mercedes,6,9,4,Finished,8.0,56.0,0,2021,17,United States Grand Prix,permanent,0,0,6.0,4.590909090909091,4.8,0,0.12121212121212122
2021-United States Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,20,8,9,Suspension,0.0,14.0,0,2021,17,United States Grand Prix,permanent,0,0,9.969696969696969,11.090909090909092,9.6,1,0.18181818181818182
2021-United States Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,alfa,11,12,13,+1 Lap,0.0,55.0,0,2021,17,United States Grand Prix,permanent,0,0,13.93939393939394,13.545454545454545,13.4,0,0.09090909090909091
2021-United States Grand Prix,44,HAM,hamilton,Mercedes,mercedes,2,2,2,Finished,19.0,56.0,0,2021,17,United States Grand Prix,permanent,0,0,3.0,4.611940298507463,5.6,0,0.03125
2021-United States Grand Prix,6,LAT,latifi,Williams,williams,15,14,17,+1 Lap,0.0,55.0,0,2021,17,United States Grand Prix,permanent,0,0,15.606060606060606,15.015151515151516,14.4,0,0.18181818181818182
2021-United States Grand Prix,16,LEC,leclerc,Ferrari,ferrari,4,4,5,Finished,12.0,56.0,0,2021,17,United States Grand Prix,permanent,0,0,9.06060606060606,9.106060606060606,7.2,0,0.18181818181818182
2021-United States Grand Prix,33,VER,max_verstappen,Red Bull Racing,red_bull,1,1,1,Finished,25.0,56.0,1,2021,17,United States Grand Prix,permanent,0,0,6.151515151515151,7.03030303030303,4.8,0,0.24242424242424243
2021-United States Grand Prix,9,MAZ,mazepin,Haas F1 Team,haas,17,17,20,+2 Laps,0.0,54.0,0,2021,17,United States Grand Prix,permanent,0,0,17.8125,16.50769230769231,18.2,0,0.25
2021-United States Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,16,16,19,+2 Laps,0.0,54.0,0,2021,17,United States Grand Prix,permanent,0,0,16.733333333333334,16.515151515151516,17.6,0,0.06666666666666667
2021-United States Grand Prix,4,NOR,norris,McLaren,mclaren,8,7,8,Finished,4.0,56.0,0,2021,17,United States Grand Prix,permanent,0,0,7.303030303030303,7.833333333333333,8.0,0,0.06060606060606061
2021-United States Grand Prix,31,OCO,ocon,Alpine,alpine,19,11,11,Mechanical,0.0,40.0,0,2021,17,United States Grand Prix,permanent,0,0,10.666666666666666,10.636363636363637,10.0,1,0.18181818181818182
2021-United States Grand Prix,11,PER,perez,Red Bull Racing,red_bull,3,3,3,Finished,15.0,56.0,0,2021,17,United States Grand Prix,permanent,0,0,7.451612903225806,6.940298507462686,8.8,0,0.0967741935483871
2021-United States Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,alfa,13,15,18,+1 Lap,0.0,55.0,0,2021,17,United States Grand Prix,permanent,0,0,13.064516129032258,13.507462686567164,12.6,0,0.06451612903225806
2021-United States Grand Prix,3,RIC,ricciardo,McLaren,mclaren,5,6,7,Finished,10.0,56.0,0,2021,17,United States Grand Prix,permanent,0,0,7.606060606060606,7.835820895522388,6.6,0,0.030303030303030304
2021-United States Grand Prix,63,RUS,russell,Williams,williams,14,20,15,+1 Lap,0.0,55.0,0,2021,17,United States Grand Prix,permanent,0,0,14.212121212121213,15.014925373134329,10.6,0,0.24242424242424243
2021-United States Grand Prix,55,SAI,sainz,Ferrari,ferrari,7,5,6,Finished,6.0,56.0,0,2021,17,United States Grand Prix,permanent,0,0,7.818181818181818,9.029850746268657,6.8,0,0.09090909090909091
2021-United States Grand Prix,18,STR,stroll,Aston Martin,aston_martin,12,13,16,+1 Lap,0.0,55.0,0,2021,17,United States Grand Prix,permanent,0,0,11.0625,12.09375,11.8,0,0.21875
2021-United States Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,9,10,10,+1 Lap,2.0,55.0,0,2021,17,United States Grand Prix,permanent,0,0,13.4375,11.223880597014926,17.0,0,0.1875
2021-United States Grand Prix,5,VET,vettel,Aston Martin,aston_martin,10,18,12,+1 Lap,1.0,55.0,0,2021,17,United States Grand Prix,permanent,0,0,12.0,12.090909090909092,12.0,0,0.18181818181818182
2021-Mexico City Grand Prix,14,ALO,alonso,Alpine,alpine,9,12,16,+1 Lap,2.0,70.0,0,2021,18,Mexico City Grand Prix,permanent,0,0,10.352941176470589,10.882352941176471,10.8,0,0.11764705882352941
2021-Mexico City Grand Prix,77,BOT,bottas,Mercedes,mercedes,15,1,1,+2 Laps,0.0,69.0,0,2021,18,Mexico City Grand Prix,permanent,0,0,6.0,4.573529411764706,3.6,0,0.11764705882352941
2021-Mexico City Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,4,5,5,Finished,12.0,71.0,0,2021,18,Mexico City Grand Prix,permanent,0,0,10.264705882352942,11.191176470588236,12.4,0,0.20588235294117646
2021-Mexico City Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,alfa,11,11,14,+1 Lap,0.0,70.0,0,2021,18,Mexico City Grand Prix,permanent,0,0,13.852941176470589,13.5,13.0,0,0.08823529411764706
2021-Mexico City Grand Prix,44,HAM,hamilton,Mercedes,mercedes,2,2,2,Finished,18.0,71.0,0,2021,18,Mexico City Grand Prix,permanent,0,0,2.9696969696969697,4.72463768115942,5.4,0,0.030303030303030304
2021-Mexico City Grand Prix,6,LAT,latifi,Williams,williams,17,13,17,+2 Laps,0.0,69.0,0,2021,18,Mexico City Grand Prix,permanent,0,0,15.588235294117647,15.0,15.6,0,0.17647058823529413
2021-Mexico City Grand Prix,16,LEC,leclerc,Ferrari,ferrari,5,8,8,Finished,10.0,71.0,0,2021,18,Mexico City Grand Prix,permanent,0,0,8.911764705882353,9.0,6.4,0,0.17647058823529413
2021-Mexico City Grand Prix,33,VER,max_verstappen,Red Bull Racing,red_bull,1,3,3,Finished,25.0,71.0,1,2021,18,Mexico City Grand Prix,permanent,0,0,6.0,6.882352941176471,4.8,0,0.23529411764705882
2021-Mexico City Grand Prix,9,MAZ,mazepin,Haas F1 Team,haas,18,15,19,+3 Laps,0.0,68.0,0,2021,18,Mexico City Grand Prix,permanent,0,0,17.764705882352942,16.507462686567163,18.2,0,0.23529411764705882
2021-Mexico City Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,19,14,18,Collision,0.0,0.0,0,2021,18,Mexico City Grand Prix,permanent,0,0,16.6875,16.529411764705884,17.6,1,0.0625
2021-Mexico City Grand Prix,4,NOR,norris,McLaren,mclaren,10,18,10,+1 Lap,1.0,70.0,0,2021,18,Mexico City Grand Prix,permanent,0,0,7.323529411764706,7.794117647058823,6.8,0,0.058823529411764705
2021-Mexico City Grand Prix,31,OCO,ocon,Alpine,alpine,13,19,15,+1 Lap,0.0,70.0,0,2021,18,Mexico City Grand Prix,permanent,0,0,10.911764705882353,10.82857142857143,12.4,0,0.20588235294117646
2021-Mexico City Grand Prix,11,PER,perez,Red Bull Racing,red_bull,3,4,4,Finished,15.0,71.0,0,2021,18,Mexico City Grand Prix,permanent,0,0,7.3125,6.797101449275362,5.6,0,0.09375
2021-Mexico City Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,alfa,8,10,12,+1 Lap,4.0,70.0,0,2021,18,Mexico City Grand Prix,permanent,0,0,13.0625,13.46376811594203,12.2,0,0.0625
2021-Mexico City Grand Prix,3,RIC,ricciardo,McLaren,mclaren,12,7,7,+1 Lap,0.0,70.0,0,2021,18,Mexico City Grand Prix,permanent,0,0,7.529411764705882,7.826086956521739,6.8,0,0.029411764705882353
2021-Mexico City Grand Prix,63,RUS,russell,Williams,williams,16,16,13,+2 Laps,0.0,69.0,0,2021,18,Mexico City Grand Prix,permanent,0,0,14.205882352941176,15.028985507246377,13.0,0,0.23529411764705882
2021-Mexico City Grand Prix,55,SAI,sainz,Ferrari,ferrari,6,6,6,+1 Lap,8.0,70.0,0,2021,18,Mexico City Grand Prix,permanent,0,0,7.794117647058823,8.942028985507246,6.2,0,0.08823529411764706
2021-Mexico City Grand Prix,18,STR,stroll,Aston Martin,aston_martin,14,20,20,+2 Laps,0.0,69.0,0,2021,18,Mexico City Grand Prix,permanent,0,0,11.090909090909092,12.029411764705882,10.2,0,0.21212121212121213
2021-Mexico City Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,20,17,9,Collision,0.0,0.0,0,2021,18,Mexico City Grand Prix,permanent,0,0,13.176470588235293,11.08695652173913,15.8,1,0.17647058823529413
2021-Mexico City Grand Prix,5,VET,vettel,Aston Martin,aston_martin,7,9,11,+1 Lap,6.0,70.0,0,2021,18,Mexico City Grand Prix,permanent,0,0,11.941176470588236,12.085714285714285,13.0,0,0.17647058823529413
2021-São Paulo Grand Prix,14,ALO,alonso,Alpine,alpine,9,12,10,+1 Lap,2.0,70.0,0,2021,19,São Paulo Grand Prix,permanent,0,0,10.277777777777779,10.88888888888889,11.4,0,0.1111111111111111
2021-São Paulo Grand Prix,77,BOT,bottas,Mercedes,mercedes,3,1,3,Finished,15.0,71.0,0,2021,19,São Paulo Grand Prix,permanent,0,0,6.257142857142857,4.685714285714286,6.0,0,0.11428571428571428
2021-São Paulo Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,7,7,5,+1 Lap,6.0,70.0,0,2021,19,São Paulo Grand Prix,permanent,0,0,10.085714285714285,11.214285714285714,12.4,0,0.2
2021-São Paulo Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,alfa,14,13,15,+1 Lap,0.0,70.0,0,2021,19,São Paulo Grand Prix,permanent,0,0,13.771428571428572,13.385714285714286,12.4,0,0.08571428571428572
2021-São Paulo Grand Prix,44,HAM,hamilton,Mercedes,mercedes,1,10,1,Finished,25.0,71.0,1,2021,19,São Paulo Grand Prix,permanent,0,0,2.9411764705882355,4.661971830985915,5.4,0,0.029411764705882353
2021-São Paulo Grand Prix,6,LAT,latifi,Williams,williams,16,16,17,+1 Lap,0.0,70.0,0,2021,19,São Paulo Grand Prix,permanent,0,0,15.628571428571428,15.042857142857143,15.8,0,0.17142857142857143
2021-São Paulo Grand Prix,16,LEC,leclerc,Ferrari,ferrari,5,6,7,Finished,10.0,71.0,0,2021,19,São Paulo Grand Prix,permanent,0,0,8.8,8.9,6.4,0,0.17142857142857143
2021-São Paulo Grand Prix,33,VER,max_verstappen,Red Bull Racing,red_bull,2,2,2,Finished,18.0,71.0,0,2021,19,São Paulo Grand Prix,permanent,0,0,5.857142857142857,6.742857142857143,4.8,0,0.22857142857142856
2021-São Paulo Grand Prix,9,MAZ,mazepin,Haas F1 Team,haas,17,19,20,+2 Laps,0.0,69.0,0,2021,19,São Paulo Grand Prix,permanent,0,0,17.77777777777778,16.565217391304348,17.8,0,0.2222222222222222
2021-São Paulo Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,18,18,19,+2 Laps,0.0,69.0,0,2021,19,São Paulo Grand Prix,permanent,0,0,16.823529411764707,16.571428571428573,17.8,0,0.11764705882352941
2021-São Paulo Grand Prix,4,NOR,norris,McLaren,mclaren,10,5,8,+1 Lap,1.0,70.0,0,2021,19,São Paulo Grand Prix,permanent,0,0,7.4,7.885714285714286,6.8,0,0.05714285714285714
2021-São Paulo Grand Prix,31,OCO,ocon,Alpine,alpine,8,8,11,+1 Lap,4.0,70.0,0,2021,19,São Paulo Grand Prix,permanent,0,0,10.971428571428572,10.837837837837839,13.2,0,0.2
2021-São Paulo Grand Prix,11,PER,perez,Red Bull Racing,red_bull,4,4,4,Finished,13.0,71.0,0,2021,19,São Paulo Grand Prix,permanent,0,0,7.181818181818182,6.676056338028169,4.6,0,0.09090909090909091
2021-São Paulo Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,alfa,12,0,14,+1 Lap,0.0,70.0,0,2021,19,São Paulo Grand Prix,permanent,0,0,12.909090909090908,13.394366197183098,11.8,0,0.06060606060606061
2021-São Paulo Grand Prix,3,RIC,ricciardo,McLaren,mclaren,19,11,9,Power loss,0.0,49.0,0,2021,19,São Paulo Grand Prix,permanent,0,0,7.6571428571428575,7.915492957746479,7.0,1,0.02857142857142857
2021-São Paulo Grand Prix,63,RUS,russell,Williams,williams,13,17,18,+1 Lap,0.0,70.0,0,2021,19,São Paulo Grand Prix,permanent,0,0,14.257142857142858,15.056338028169014,12.8,0,0.22857142857142856
2021-São Paulo Grand Prix,55,SAI,sainz,Ferrari,ferrari,6,3,6,Finished,8.0,71.0,0,2021,19,São Paulo Grand Prix,permanent,0,0,7.742857142857143,8.845070422535212,6.0,0,0.08571428571428572
2021-São Paulo Grand Prix,18,STR,stroll,Aston Martin,aston_martin,20,14,16,Collision damage,0.0,47.0,0,2021,19,São Paulo Grand Prix,permanent,0,0,11.176470588235293,11.944444444444445,10.6,1,0.20588235294117646
2021-São Paulo Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,15,15,13,+1 Lap,0.0,70.0,0,2021,19,São Paulo Grand Prix,permanent,0,0,13.555555555555555,11.154929577464788,16.0,0,0.2222222222222222
2021-São Paulo Grand Prix,5,VET,vettel,Aston Martin,aston_martin,11,9,12,+1 Lap,0.0,70.0,0,2021,19,São Paulo Grand Prix,permanent,0,0,11.8,12.162162162162161,11.8,0,0.17142857142857143
2021-Qatar Grand Prix,14,ALO,alonso,Alpine,alpine,3,3,5,Finished,15.0,57.0,0,2021,20,Qatar Grand Prix,permanent,0,0,10.210526315789474,10.763157894736842,11.6,0,0.10526315789473684
2021-Qatar Grand Prix,77,BOT,bottas,Mercedes,mercedes,20,6,3,Damage,0.0,48.0,0,2021,20,Qatar Grand Prix,permanent,0,0,6.166666666666667,4.611111111111111,6.0,1,0.1111111111111111
2021-Qatar Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,11,2,4,+1 Lap,0.0,56.0,0,2021,20,Qatar Grand Prix,permanent,0,0,10.0,11.208333333333334,10.0,0,0.19444444444444445
2021-Qatar Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,alfa,15,18,18,+1 Lap,0.0,56.0,0,2021,20,Qatar Grand Prix,permanent,0,0,13.777777777777779,13.375,12.6,0,0.08333333333333333
2021-Qatar Grand Prix,44,HAM,hamilton,Mercedes,mercedes,1,1,1,Finished,25.0,57.0,1,2021,20,Qatar Grand Prix,permanent,0,0,2.8857142857142857,4.821917808219178,2.2,0,0.02857142857142857
2021-Qatar Grand Prix,6,LAT,latifi,Williams,williams,19,17,17,Puncture,0.0,50.0,0,2021,20,Qatar Grand Prix,permanent,0,0,15.63888888888889,15.027777777777779,16.8,1,0.16666666666666666
2021-Qatar Grand Prix,16,LEC,leclerc,Ferrari,ferrari,8,13,13,Finished,4.0,57.0,0,2021,20,Qatar Grand Prix,permanent,0,0,8.694444444444445,8.805555555555555,6.6,0,0.16666666666666666
2021-Qatar Grand Prix,33,VER,max_verstappen,Red Bull Racing,red_bull,2,7,2,Finished,19.0,57.0,0,2021,20,Qatar Grand Prix,permanent,0,0,5.75,6.638888888888889,1.6,0,0.2222222222222222
2021-Qatar Grand Prix,9,MAZ,mazepin,Haas F1 Team,haas,18,20,20,+2 Laps,0.0,55.0,0,2021,20,Qatar Grand Prix,permanent,0,0,17.736842105263158,16.591549295774648,18.0,0,0.21052631578947367
2021-Qatar Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,16,19,19,+1 Lap,0.0,56.0,0,2021,20,Qatar Grand Prix,permanent,0,0,16.88888888888889,16.61111111111111,18.4,0,0.1111111111111111
2021-Qatar Grand Prix,4,NOR,norris,McLaren,mclaren,9,4,6,+1 Lap,2.0,56.0,0,2021,20,Qatar Grand Prix,permanent,0,0,7.472222222222222,8.069444444444445,8.4,0,0.05555555555555555
2021-Qatar Grand Prix,31,OCO,ocon,Alpine,alpine,5,9,9,Finished,10.0,57.0,0,2021,20,Qatar Grand Prix,permanent,0,0,10.88888888888889,10.564102564102564,12.8,0,0.19444444444444445
2021-Qatar Grand Prix,11,PER,perez,Red Bull Racing,red_bull,4,11,11,Finished,12.0,57.0,0,2021,20,Qatar Grand Prix,permanent,0,0,7.088235294117647,6.575342465753424,4.4,0,0.08823529411764706
2021-Qatar Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,alfa,14,16,16,+1 Lap,0.0,56.0,0,2021,20,Qatar Grand Prix,permanent,0,0,12.882352941176471,13.397260273972602,10.6,0,0.058823529411764705
2021-Qatar Grand Prix,3,RIC,ricciardo,McLaren,mclaren,12,14,14,+1 Lap,0.0,56.0,0,2021,20,Qatar Grand Prix,permanent,0,0,7.972222222222222,8.082191780821917,10.6,0,0.05555555555555555
2021-Qatar Grand Prix,63,RUS,russell,Williams,williams,17,15,15,+2 Laps,0.0,55.0,0,2021,20,Qatar Grand Prix,permanent,0,0,14.222222222222221,15.082191780821917,13.6,0,0.2222222222222222
2021-Qatar Grand Prix,55,SAI,sainz,Ferrari,ferrari,7,5,7,Finished,6.0,57.0,0,2021,20,Qatar Grand Prix,permanent,0,0,7.694444444444445,8.794520547945206,6.0,0,0.08333333333333333
2021-Qatar Grand Prix,18,STR,stroll,Aston Martin,aston_martin,6,12,12,Finished,8.0,57.0,0,2021,20,Qatar Grand Prix,permanent,0,0,11.428571428571429,12.131578947368421,13.2,0,0.22857142857142856
2021-Qatar Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,13,8,8,+1 Lap,0.0,56.0,0,2021,20,Qatar Grand Prix,permanent,0,0,13.631578947368421,11.205479452054794,15.0,0,0.21052631578947367
2021-Qatar Grand Prix,5,VET,vettel,Aston Martin,aston_martin,10,10,10,+1 Lap,1.0,56.0,0,2021,20,Qatar Grand Prix,permanent,0,0,11.777777777777779,11.974358974358974,11.6,0,0.16666666666666666
2021-Saudi Arabian Grand Prix,14,ALO,alonso,Alpine,alpine,13,13,13,+1 Lap,0.0,49.0,0,2021,21,Saudi Arabian Grand Prix,street,0,2,9.85,10.425,11.0,0,0.1
2021-Saudi Arabian Grand Prix,77,BOT,bottas,Mercedes,mercedes,3,2,2,Finished,15.0,50.0,0,2021,21,Saudi Arabian Grand Prix,street,0,2,6.54054054054054,4.77027027027027,9.0,0,0.13513513513513514
2021-Saudi Arabian Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,6,6,6,Finished,8.0,50.0,0,2021,21,Saudi Arabian Grand Prix,street,0,2,10.027027027027026,11.22972972972973,9.6,0,0.1891891891891892
2021-Saudi Arabian Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,alfa,9,10,10,Finished,2.0,50.0,0,2021,21,Saudi Arabian Grand Prix,street,0,2,13.81081081081081,13.405405405405405,12.4,0,0.08108108108108109
2021-Saudi Arabian Grand Prix,44,HAM,hamilton,Mercedes,mercedes,1,1,1,Finished,26.0,50.0,1,2021,21,Saudi Arabian Grand Prix,street,0,2,2.8333333333333335,4.746666666666667,2.2,0,0.027777777777777776
2021-Saudi Arabian Grand Prix,6,LAT,latifi,Williams,williams,12,16,16,Finished,0.0,50.0,0,2021,21,Saudi Arabian Grand Prix,street,0,2,15.72972972972973,15.108108108108109,16.8,0,0.1891891891891892
2021-Saudi Arabian Grand Prix,16,LEC,leclerc,Ferrari,ferrari,7,4,4,Finished,6.0,50.0,0,2021,21,Saudi Arabian Grand Prix,street,0,2,8.675675675675675,8.77027027027027,5.2,0,0.16216216216216217
2021-Saudi Arabian Grand Prix,33,VER,max_verstappen,Red Bull Racing,red_bull,2,3,3,Finished,18.0,50.0,0,2021,21,Saudi Arabian Grand Prix,street,0,2,5.648648648648648,6.54054054054054,1.6,0,0.21621621621621623
2021-Saudi Arabian Grand Prix,9,MAZ,mazepin,Haas F1 Team,haas,18,20,20,Collision,0.0,14.0,0,2021,21,Saudi Arabian Grand Prix,street,0,2,17.75,16.602739726027398,18.0,1,0.2
2021-Saudi Arabian Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,20,19,19,Accident,0.0,8.0,0,2021,21,Saudi Arabian Grand Prix,street,0,2,16.842105263157894,16.62162162162162,17.6,1,0.10526315789473684
2021-Saudi Arabian Grand Prix,4,NOR,norris,McLaren,mclaren,10,7,7,Finished,1.0,50.0,0,2021,21,Saudi Arabian Grand Prix,street,0,2,7.513513513513513,8.135135135135135,8.8,0,0.05405405405405406
2021-Saudi Arabian Grand Prix,31,OCO,ocon,Alpine,alpine,4,9,9,Finished,12.0,50.0,0,2021,21,Saudi Arabian Grand Prix,street,0,2,10.72972972972973,10.487804878048781,11.0,0,0.1891891891891892
2021-Saudi Arabian Grand Prix,11,PER,perez,Red Bull Racing,red_bull,17,5,5,Collision,0.0,14.0,0,2021,21,Saudi Arabian Grand Prix,street,0,2,7.0,6.48,3.4,1,0.08571428571428572
2021-Saudi Arabian Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,alfa,15,12,12,+1 Lap,0.0,49.0,0,2021,21,Saudi Arabian Grand Prix,street,0,2,12.914285714285715,13.346666666666666,11.8,0,0.05714285714285714
2021-Saudi Arabian Grand Prix,3,RIC,ricciardo,McLaren,mclaren,5,11,11,Finished,10.0,50.0,0,2021,21,Saudi Arabian Grand Prix,street,0,2,8.08108108108108,8.16,12.2,0,0.05405405405405406
2021-Saudi Arabian Grand Prix,63,RUS,russell,Williams,williams,19,14,14,Collision,0.0,14.0,0,2021,21,Saudi Arabian Grand Prix,street,0,2,14.297297297297296,15.066666666666666,15.0,1,0.21621621621621623
2021-Saudi Arabian Grand Prix,55,SAI,sainz,Ferrari,ferrari,8,15,15,Finished,4.0,50.0,0,2021,21,Saudi Arabian Grand Prix,street,0,2,7.675675675675675,8.746666666666666,6.8,0,0.08108108108108109
2021-Saudi Arabian Grand Prix,18,STR,stroll,Aston Martin,aston_martin,11,18,18,Finished,0.0,50.0,0,2021,21,Saudi Arabian Grand Prix,street,0,2,11.277777777777779,11.925,12.2,0,0.2222222222222222
2021-Saudi Arabian Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,14,8,8,+1 Lap,0.0,49.0,0,2021,21,Saudi Arabian Grand Prix,street,0,2,13.6,11.16,14.2,0,0.2
2021-Saudi Arabian Grand Prix,5,VET,vettel,Aston Martin,aston_martin,16,17,17,Collision damage,0.0,44.0,0,2021,21,Saudi Arabian Grand Prix,street,0,2,11.72972972972973,11.902439024390244,11.2,1,0.16216216216216217
2021-Abu Dhabi Grand Prix,14,ALO,alonso,Alpine,alpine,8,11,11,Finished,4.0,58.0,0,2021,22,Abu Dhabi Grand Prix,permanent,0,0,10.0,10.333333333333334,10.4,0,0.09523809523809523
2021-Abu Dhabi Grand Prix,77,BOT,bottas,Mercedes,mercedes,6,6,6,Finished,8.0,58.0,0,2021,22,Abu Dhabi Grand Prix,permanent,0,0,6.447368421052632,4.697368421052632,9.4,0,0.13157894736842105
2021-Abu Dhabi Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,5,12,12,Finished,10.0,58.0,0,2021,22,Abu Dhabi Grand Prix,permanent,0,0,9.921052631578947,11.197368421052632,9.6,0,0.18421052631578946
2021-Abu Dhabi Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,alfa,17,14,14,Gearbox,0.0,33.0,0,2021,22,Abu Dhabi Grand Prix,permanent,0,0,13.68421052631579,13.368421052631579,12.0,1,0.07894736842105263
2021-Abu Dhabi Grand Prix,44,HAM,hamilton,Mercedes,mercedes,2,2,2,Finished,18.0,58.0,0,2021,22,Abu Dhabi Grand Prix,permanent,0,0,2.7837837837837838,4.714285714285714,1.4,0,0.02702702702702703
2021-Abu Dhabi Grand Prix,6,LAT,latifi,Williams,williams,16,16,16,Accident,0.0,50.0,0,2021,22,Abu Dhabi Grand Prix,permanent,0,0,15.631578947368421,15.118421052631579,15.8,1,0.18421052631578946
2021-Abu Dhabi Grand Prix,16,LEC,leclerc,Ferrari,ferrari,10,7,7,Finished,1.0,58.0,0,2021,22,Abu Dhabi Grand Prix,permanent,0,0,8.631578947368421,8.736842105263158,5.8,0,0.15789473684210525
2021-Abu Dhabi Grand Prix,33,VER,max_verstappen,Red Bull Racing,red_bull,1,1,1,Finished,26.0,58.0,1,2021,22,Abu Dhabi Grand Prix,permanent,0,0,5.552631578947368,6.618421052631579,1.6,0,0.21052631578947367
2021-Abu Dhabi Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,14,19,19,+1 Lap,0.0,57.0,0,2021,22,Abu Dhabi Grand Prix,permanent,0,0,17.0,16.666666666666668,17.8,0,0.15
2021-Abu Dhabi Grand Prix,4,NOR,norris,McLaren,mclaren,7,3,3,Finished,6.0,58.0,0,2021,22,Abu Dhabi Grand Prix,permanent,0,0,7.578947368421052,8.118421052631579,9.4,0,0.05263157894736842
2021-Abu Dhabi Grand Prix,31,OCO,ocon,Alpine,alpine,9,9,9,Finished,2.0,58.0,0,2021,22,Abu Dhabi Grand Prix,permanent,0,0,10.552631578947368,10.279069767441861,9.8,0,0.18421052631578946
2021-Abu Dhabi Grand Prix,11,PER,perez,Red Bull Racing,red_bull,15,4,4,Engine,0.0,55.0,0,2021,22,Abu Dhabi Grand Prix,permanent,0,0,7.277777777777778,6.545454545454546,6.2,1,0.1111111111111111
2021-Abu Dhabi Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,alfa,19,18,18,Brakes,0.0,25.0,0,2021,22,Abu Dhabi Grand Prix,permanent,0,0,12.972222222222221,13.415584415584416,12.4,1,0.05555555555555555
2021-Abu Dhabi Grand Prix,3,RIC,ricciardo,McLaren,mclaren,12,10,10,+1 Lap,0.0,57.0,0,2021,22,Abu Dhabi Grand Prix,permanent,0,0,8.0,8.103896103896103,10.6,0,0.05263157894736842
2021-Abu Dhabi Grand Prix,63,RUS,russell,Williams,williams,18,17,17,Gearbox,0.0,26.0,0,2021,22,Abu Dhabi Grand Prix,permanent,0,0,14.421052631578947,15.12987012987013,15.8,1,0.23684210526315788
